,Word,Rank_by_remaining words,Unique_letters,Score_by_frequency,Score_by_position,Calculated_Score
363,spiny,40.98969072164948,5,104.11538461538461,50.32301003344482,639.111865983009
364,drain,40.737226277372265,5,135.26923076923077,38.489096989966555,639.021236667629
365,broke,47.98039215686274,5,129.8846153846154,47.20862876254181,638.9771231560064
366,flair,42.67741935483871,5,134.53846153846155,40.515852842809366,638.6211481145069
367,slack,41.5462962962963,5,117.46153846153847,45.171505016722406,638.5544497212281
368,mange,44.00847457627118,5,131.30769230769232,42.79324414715719,638.4091006817821
369,shove,48.043010752688176,5,123.0,49.83785953177258,637.9759122470306
370,delay,45.67460317460318,5,144.19230769230768,40.401471571906356,637.7265499000097
371,belie,45.25352112676056,4,159.1153846153846,45.290167224080264,636.9769421450083
372,bleat,46.40601503759399,5,151.5769230769231,38.97846153846154,636.5807602188928
373,bagel,43.30952380952381,5,135.5,40.69183946488294,636.551012629601
374,alive,49.791304347826085,5,144.4230769230769,43.87632107023411,636.3313209030955
375,shaft,40.214285714285715,5,115.23076923076923,44.386153846153846,635.9245924727002
376,gorge,36.585034013605444,4,134.92307692307693,43.07478260869565,635.4272848505805
377,crepe,46.33557046979866,4,161.88461538461536,45.431705685618724,634.9069733350701
378,stoke,51.86734693877551,5,138.26923076923077,47.6209364548495,634.7452338264815
379,patsy,42.55652173913043,5,121.88461538461539,44.3076254180602,634.4994447373067
380,hairy,47.5,5,129.34615384615384,46.58916387959866,634.3293851299201
381,heist,44.984375,5,141.96153846153845,40.13846153846154,633.3441057566421
382,coupe,45.50485436893204,5,126.84615384615384,45.431705685618724,633.2112484273428
383,toast,43.49655172413793,4,148.46153846153845,46.338461538461544,632.6459470692374
384,parry,39.53691275167785,4,137.26923076923077,45.54762541806021,632.551918635767
385,taste,47.22222222222222,4,166.88461538461536,44.72401337792642,632.2235100167978
386,atone,56.775862068965516,5,164.23076923076923,43.7009364548495,632.0501484739206
387,ready,52.50877192982456,5,151.1153846153846,43.901471571906356,631.7218550298866
388,elite,50.078947368421055,4,176.3461538461538,44.83632107023411,631.5398536777467
389,comet,47.783018867924525,5,134.96153846153845,44.716923076923074,631.5072673002447
390,glide,44.3421052631579,5,127.96153846153845,43.75632107023411,631.3554722238549
391,filer,45.125984251968504,5,144.30769230769232,39.454314381270905,630.851731471656
392,sheen,45.36879432624114,4,157.65384615384616,45.35832775919732,630.4699018380713
393,crust,41.94214876033058,5,124.65384615384616,42.37538461538462,629.7072075086718
394,droit,43.63636363636363,5,132.53846153846155,41.41384615384616,628.939604289941
395,foist,41.30909090909091,5,117.42307692307693,44.24153846153846,628.7935003698225
396,bugle,38.282051282051285,5,115.8076923076923,41.56555183946489,628.7033318249938
397,brain,42.707317073170735,5,130.96153846153848,40.96909698996655,628.1565243250319
398,spear,50.196969696969695,5,159.5,39.53123745819398,628.049104621805
399,braid,39.928,5,123.96153846153847,40.44735785953177,627.8697539285662
400,horde,46.016260162601625,5,141.0769230769231,40.95478260869565,627.7970760012764
401,boost,35.065693430656935,4,122.57692307692307,44.87538461538462,627.472156388414
402,bribe,38.6390977443609,4,129.4230769230769,46.81478260869565,627.231334519098
403,shunt,38.875,5,108.80769230769232,44.80461538461539,627.0208108982288
404,teach,45.76923076923077,5,146.4230769230769,39.198862876254175,627.0171049155447
405,waste,49.11570247933884,5,146.34615384615387,42.084013377926425,626.9719443451319
406,greet,49.136986301369866,4,169.4230769230769,45.39692307692308,626.1097368373299
407,dirge,43.04651162790697,5,134.8846153846154,39.95324414715719,625.9598938864078
408,aisle,54.33606557377049,5,164.26923076923077,41.4009364548495,625.8182215392968
409,roost,39.470588235294116,4,146.34615384615384,42.15538461538462,625.2025802696674
410,trash,46.15873015873016,5,140.96153846153845,40.92040133779264,624.822509978417
411,eagle,46.351851851851855,4,172.11538461538458,42.06401337792642,624.7745064553869
412,forge,46.34862385321101,5,131.80769230769232,43.91478260869565,624.4312854010598
413,serve,52.12096774193548,4,161.03846153846155,50.491705685618726,624.0180838025926
414,board,41.435483870967744,5,127.15384615384615,40.66889632107023,624.007022840555
415,chide,43.76146788990825,5,121.65384615384615,44.88401337792642,623.8722238456522
416,silly,38.734375,4,123.19230769230768,49.02301003344482,623.6587254647295
417,sooth,37.68939393939394,4,126.73076923076924,46.35886287625418,623.5276016821954
418,moist,41.719298245614034,5,120.73076923076923,43.08153846153846,623.3646653744133
419,whine,42.34862385321101,5,117.8076923076923,44.804013377926424,623.1911384502133
420,gauge,35.95652173913044,4,126.96153846153845,44.11324414715719,623.0508483647317
421,alter,55.696296296296296,5,175.34615384615387,39.57739130434783,622.9986377876158
422,coral,45.166666666666664,5,147.23076923076925,38.22260869565217,622.9753594392132
423,slash,39.818897637795274,4,131.73076923076923,47.0619397993311,622.7701819021324
424,brief,42.26724137931034,5,127.46153846153845,41.270434782608696,622.2777899272645
425,snout,41.125,5,122.84615384615384,41.650769230769235,622.0835020952861
426,gruel,45.68333333333333,5,139.57692307692307,40.717993311036786,622.0312535813116
427,salon,47.50847457627118,5,142.15384615384616,41.57217391304348,621.9568684770379
428,drive,46.90909090909091,5,128.80769230769232,45.21478260869566,620.7764521920615
429,posse,40.95862068965517,4,142.0,44.76247491638796,620.7505361363382
430,steer,54.71917808219178,4,183.19230769230768,46.346622073578594,620.6485513104057
431,craft,43.55172413793103,5,127.46153846153848,42.39692307692307,620.4090823483114
432,covey,46.31868131868132,5,117.0,49.08147157190635,619.8937459384185
433,great,50.51127819548872,5,159.65384615384616,39.19692307692308,619.459628640533
434,pansy,42.50925925925926,5,115.96153846153845,45.38454849498328,619.0253791253982
435,sloth,43.91818181818182,5,125.3846153846154,43.35886287625418,618.9389132455755
436,triad,43.48888888888889,5,141.1923076923077,38.1104347826087,618.6523008051024
437,trial,49.40625,5,153.73076923076925,39.762608695652176,618.6197516918086
438,broad,39.28787878787879,5,127.15384615384616,38.22428093645485,618.5577444607303
439,fable,47.342592592592595,5,132.38461538461536,44.23939799331104,618.535589990878
440,naive,49.072072072072075,5,138.8846153846154,43.677859531772576,618.0891152287292
441,fault,39.8235294117647,5,120.15384615384616,40.958461538461535,617.8905736236267
442,title,43.62820512820513,4,156.96153846153845,42.91324414715719,617.5572707536237
443,chafe,46.47115384615385,5,127.23076923076921,45.1009364548495,617.3966389101681
444,snarl,51.11607142857143,5,147.73076923076923,42.656454849498324,616.4079820159685
445,frost,43.973214285714285,5,126.19230769230771,42.93384615384616,616.0478841798579
446,creed,45.33116883116883,4,162.8846153846154,42.84735785953177,615.8389986536649
447,crash,45.73684210526316,5,131.26923076923077,42.880401337792634,615.3548255182435
448,leapt,47.37777777777778,5,154.8846153846154,37.635384615384616,615.1768133097238
449,chute,45.11711711711712,5,126.73076923076923,43.79939799331103,615.1469502282326
450,dopey,45.58585858585859,5,122.0,45.9476254180602,614.8409259908387
451,finer,45.699186991869915,5,138.76923076923077,40.492775919732445,614.7977388625944
452,horny,40.78947368421053,5,117.0,42.86608695652174,614.7826535764377
453,loamy,44.570093457943926,5,122.80769230769229,44.60454849498328,614.5131457110639
454,while,44.177570093457945,5,123.34615384615384,44.00401337792642,614.3078707678504
455,sewer,49.67910447761194,4,162.65384615384613,46.885083612040134,614.0238844425779
456,cover,46.7787610619469,5,135.23076923076923,42.47277591973244,613.9138819202049
457,front,43.32432432432432,5,122.5769230769231,43.37384615384616,613.5851725869028
458,payee,52.825,4,162.96153846153845,49.64247491638797,612.5746586209497
459,waist,43.876106194690266,5,124.73076923076923,43.083076923076916,612.3817484622306
460,valet,49.621848739495796,5,146.65384615384616,41.44,612.3648694066306
461,argue,49.14754098360656,5,149.5769230769231,40.2009364548495,611.7429539082138
462,craze,56.26881720430107,5,139.53846153846155,49.23170568561873,610.4372556244581
463,stove,52.71134020618557,5,136.0769230769231,47.2609364548495,610.0321856126158
464,sweat,48.78333333333333,5,146.34615384615384,40.66,609.8839715119182
465,covet,46.69230769230769,5,128.6923076923077,44.255384615384614,609.8785705233811
466,segue,47.63636363636363,4,150.5,48.23939799331104,609.6207891444766
467,bloke,45.05940594059406,5,122.96153846153845,44.67016722408027,609.4967710458328
468,canny,36.7734375,4,116.57692307692307,48.06454849498327,609.4852756288234
469,mince,43.2695652173913,5,125.84615384615385,41.91016722408027,609.4622543237125
470,there,48.49044585987261,4,172.4230769230769,42.8209364548495,609.0533909800681
471,carol,45.87692307692308,5,147.23076923076923,37.944147157190635,608.8623210836928
472,genie,44.758620689655174,4,154.73076923076923,44.008628762541804,608.5521739764685
473,steel,50.87837837837838,4,176.26923076923077,43.91183946488294,608.5340304341335
474,twine,46.927927927927925,5,130.8846153846154,43.59785953177257,607.9843419863198
475,algae,43.6890243902439,4,162.34615384615387,40.90247491638796,607.9659207905968
476,clued,41.50833333333333,5,126.5,39.847357859531776,607.190215125168
477,motel,46.1219512195122,5,144.26923076923077,38.78260869565217,606.5590218761994
478,tardy,46.175438596491226,5,131.73076923076923,42.5076254180602,606.3355719722354
479,peach,42.536,5,132.49999999999997,38.91886287625418,606.1629362309194
480,rogue,45.622950819672134,5,140.9230769230769,39.22247491638796,605.7643960386116
481,pence,44.25185185185185,4,149.4230769230769,44.84862876254181,605.7527380246223
482,tarot,41.76829268292683,4,157.30769230769232,40.20153846153846,605.6279379777999
483,sully,36.98425196850393,4,115.34615384615384,48.40762541806019,603.8930746582218
484,brunt,39.31896551724138,5,113.5,41.815384615384616,603.5314118024049
485,treat,47.241176470588236,4,175.73076923076925,40.55692307692308,603.4650127206779
486,wooer,44.3671875,4,147.5,45.37277591973244,603.3724313185762
487,grain,42.3206106870229,5,132.1153846153846,38.64909698996656,603.2687419882237
488,nosey,51.113207547169814,5,140.6153846153846,43.833779264214044,602.9462859178966
489,shorn,43.31896551724138,5,126.38461538461539,41.2952508361204,602.4017808155006
490,scene,52.10655737704918,4,161.03846153846155,48.7009364548495,602.0527378479809
491,timer,46.770992366412216,5,148.0,38.01277591973244,601.4294920285396
492,clove,48.41,5,128.30769230769232,45.31016722408027,600.4588922327388
493,alert,54.4113475177305,5,175.34615384615387,37.25846153846154,600.3460883655929
494,spicy,41.06382978723404,5,100.34615384615384,49.123010033444814,600.2003646204765
495,spurt,40.66942148760331,5,120.42307692307693,40.41230769230769,598.3087857978546
496,shoal,48.37614678899082,5,135.0,42.8656856187291,598.1116668685747
497,grove,48.0,5,128.84615384615387,44.52862876254181,597.639849176743
498,alley,48.496350364963504,4,156.7307692307692,46.22454849498328,597.5549902986335
499,wrist,42.41379310344828,5,121.65384615384616,41.66,597.4588524077548
500,water,53.53719008264463,5,155.19230769230768,41.21892976588629,597.4221677585523
501,seedy,50.256410256410255,4,152.03846153846152,49.341471571906354,597.0821544604463
502,slink,41.05769230769231,5,109.38461538461539,44.79458193979933,596.7015973620107
503,smelt,47.728070175438596,5,141.0,40.389230769230764,596.5966691643221
504,built,38.6283185840708,5,110.26923076923077,41.784615384615385,596.3963182117028
505,whole,45.839622641509436,5,126.53846153846153,43.15785953177257,595.6778038022372
506,splat,43.4,5,133.1923076923077,38.81384615384616,595.5882188531074
507,genre,48.09655172413793,4,163.5,43.76862876254181,595.1504252296874
508,stilt,41.214814814814815,4,135.26923076923077,45.31230769230769,594.8696878496165
509,artsy,51.30088495575221,5,142.34615384615384,42.84454849498328,594.4104762321507
510,trove,55.94174757281554,5,144.9230769230769,45.888628762541806,594.3969901362213
511,grail,46.06611570247934,5,137.65384615384616,39.779531772575254,594.3420085665475
512,agile,52.28448275862069,5,150.5,41.24709030100334,593.6452617270537
513,pasty,42.94871794871795,5,121.88461538461539,41.8353177257525,593.6244262966105
514,deuce,43.96969696969697,4,146.26923076923077,44.60862876254181,593.5787839760626
515,foray,47.69607843137255,5,126.42307692307693,44.78608695652174,593.5493129204235
516,tulle,42.437086092715234,4,148.73076923076923,42.33632107023411,593.5104578499926
517,biome,47.704081632653065,5,125.1923076923077,45.2286287625418,593.4792385422958
518,stint,40.32592592592592,4,129.73076923076923,46.11230769230769,593.3835378180853
519,flint,39.50877192982456,5,112.46153846153845,41.681538461538466,593.2315422451575
520,badly,39.80373831775701,5,107.57692307692307,43.803010033444814,591.9284519569115
521,bathe,49.82727272727273,5,138.8846153846154,42.436321070234115,591.4182943984005
522,shall,40.91111111111111,4,133.65384615384616,45.248762541806016,591.2986455918535
523,sever,52.06349206349206,4,161.03846153846155,47.76969899665552,591.0290324126074
524,guide,43.23364485981308,5,118.26923076923076,43.17939799331104,590.6041697740682
525,leave,50.59124087591241,4,166.03846153846155,44.91016722408027,589.573605566309
526,aider,52.09848484848485,5,160.5769230769231,38.23123745819398,589.1778325525079
527,badge,44.84905660377358,5,122.96153846153845,42.97170568561873,589.0722616644222
528,layer,53.15384615384615,5,163.6538461538462,38.26508361204014,589.0663197150175
529,scent,49.648648648648646,5,141.65384615384616,41.26615384615385,588.6876649605578
530,graze,51.92929292929293,5,133.15384615384613,45.91170568561873,588.6196259062734
531,nurse,50.516666666666666,5,147.80769230769232,40.177859531772576,587.7858824731696
532,savoy,48.11494252873563,5,114.61538461538461,49.32301003344482,587.4657090149814
533,friar,40.166666666666664,4,141.46153846153845,41.67739130434783,587.1284208773367
534,spout,39.76068376068376,5,114.84615384615384,40.650769230769235,587.0855397182354
535,learn,52.47794117647059,5,169.42307692307693,36.36755852842809,587.0565353685212
536,hoist,43.76521739130435,5,123.53846153846155,41.56153846153846,586.5900853185543
537,liner,51.817460317460316,5,157.5769230769231,38.57277591973244,586.4991555673541
538,paper,41.92156862745098,4,147.8846153846154,41.54046822742475,586.1609064587218
539,smear,51.936,5,157.53846153846155,38.64662207357859,586.1376872621995
540,binge,41.84070796460177,5,118.11538461538461,41.51016722408026,585.9113774161299
541,warty,45.22727272727273,5,124.11538461538461,42.6676254180602,585.4552375202485
